64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
3581
# a b m n r rhoa
7 10 47 50 -0.000316578 3.5163190188204783
7 10 48 51 -0.000292035 3.4940764381133675
7 10 50 53 -0.000269181 3.717132553391194
7 10 51 54 -0.000247146 3.6573400739255955
7 10 55 58 -0.000189966 3.652390234994694
7 10 56 59 -0.000181991 3.7229271177171426
7 10 62 1 -0.082904325 4.601252338273797
7 10 63 2 -0.117574803 4.859470317645995
7 10 64 3 -0.180037189 5.231377219869326
8 11 1 4 -0.119768316 5.8529840705532115
8 11 2 5 -0.24544594 6.939820457616961
8 11 3 6 -0.575228269 8.031701795678083
8 11 4 7 -2.08773371 10.202591600425405
8 11 6 9 -0.898706713 14.116852036463184
8 11 7 10 3.89270832 9.783443088543875
8 11 9 12 3.95785882 9.947184154286036
8 11 10 13 -0.921045837 14.467754175693342
8 11 12 15 -2.16639383 10.58699746394928
8 11 13 16 -0.578860443 8.082416511922348
8 11 14 17 -0.25191893 7.122839938093803
8 11 15 18 -0.139610585 6.822660260879139
8 11 16 19 -0.07960518 6.113238967628054
8 11 17 20 -0.047361768 5.35648976675369
8 11 18 21 -0.031195348 4.954599958539395
8 11 19 22 -0.021317699 4.583828929668957
8 11 20 23 -0.016166513 4.570973862746744
8 11 21 24 -0.012162241 4.415239917317797
8 11 22 25 -0.009316453 4.256940766192196
8 11 23 26 -0.006973316 3.943317297016831
8 11 24 27 -0.005495682 3.7906693038430435
8 11 25 28 -0.004438453 3.6873634427429605
8 11 26 29 -0.003783012 3.7436750529072325
8 11 28 31 -0.002729224 3.72497448527198
8 11 29 32 -0.0023034 3.6471176372124896
8 11 30 33 -0.002068978 3.7735449772637084
8 11 31 34 -0.001779875 3.715335611262518
8 11 32 35 -0.001611817 3.828136369275136
8 11 33 36 -0.001358028 3.650117229878145
8 11 34 37 -0.001200074 3.6323239660694684
8 11 35 38 -0.001022323 3.4686602205075614
8 11 36 39 -0.000898172 3.4017047268812624
8 11 37 40 -0.000814381 3.429464601928206
8 11 38 41 -0.000746007 3.480320414428926
8 11 39 42 -0.000705207 3.6323912792298856
8 11 40 43 -0.000644046 3.6509869065004503
8 11 41 44 -0.000587698 3.6556892842722926
8 11 42 45 -0.000518987 3.532451290130168
8 11 43 46 -0.000481165 3.5741519836246245
8 11 44 47 -0.000425909 3.44409587507121
8 11 45 48 -0.000401408 3.5253644739030507
8 11 46 49 -0.000360021 3.426420810893608
8 11 47 50 -0.000331554 3.4123065325494304
8 11 48 51 -0.000301255 3.3461222384839227
8 11 50 53 -0.00027139 3.4913840199053654
8 11 51 54 -0.000256032 3.5355574201368376
8 11 52 55 -0.000266262 3.9402243320287478
8 11 53 56 -0.000242623 3.84160207733539
8 11 54 57 -0.000224753 3.8019397678368487
8 11 55 58 -0.00020531 3.705168893836668
8 11 56 59 -0.000196472 3.7774781500367305
8 11 57 60 -0.000186468 3.8145115625854036
8 11 62 1 -0.062928942 4.498589152675072
8 11 63 2 -0.084220419 4.674296544289444
8 11 64 3 -0.11947412 4.9379707645938025
9 12 1 4 -0.07080454 5.437398332784113
9 12 2 5 -0.128705185 6.289721879387568
9 12 3 6 -0.250073077 7.070649674074143
9 12 4 7 -0.606479796 8.468055429618806
9 12 5 8 -1.96886161 9.621672930972618
9 12 7 10 -0.728256766 11.43943052996333
9 12 8 11 3.95779259 9.947017700140877
9 12 10 13 3.62540771 9.11164338240302
9 12 11 14 -1.08742945 17.081301857085982
9 12 13 16 -1.97113781 9.63279654261411
9 12 14 17 -0.587549396 8.203737182643179
9 12 15 18 -0.274911507 7.772939737006481
9 12 16 19 -0.140731718 6.877449155046871
9 12 17 20 -0.077414672 5.94502002930644
9 12 18 21 -0.047986129 5.427103332262058
9 12 19 22 -0.031170975 4.950728917742239
9 12 20 23 -0.022657269 4.871869384659745
9 12 21 24 -0.016501294 4.665630960461273
9 12 22 25 -0.012306016 4.467434337664538
9 12 23 26 -0.009010083 4.116951980488205
9 12 24 27 -0.006961855 3.9368362542043283
9 12 25 28 -0.005494418 3.7897974546348725
9 12 26 29 -0.004600848 3.822277428828708
9 12 27 30 -0.00387468 3.834389860248552
9 12 28 31 -0.003294376 3.845446710951741
9 12 29 32 -0.002757701 3.763841246819251
9 12 30 33 -0.002450872 3.880619300924828
9 12 31 34 -0.0020772 3.7885408287435514
9 12 32 35 -0.001887436 3.9398599254323377
9 12 33 36 -0.00156461 3.716017664990238
9 12 34 37 -0.001356053 3.6448088109582044
9 12 35 38 -0.00114321 3.460210854705857
9 12 36 39 -0.001014174 3.4410113148907304
9 12 37 40 -0.000919404 3.4821180494532675
9 12 38 41 -0.000835641 3.518993234640651
9 12 39 42 -0.000781937 3.647943389133495
9 12 40 43 -0.000711703 3.6658509779422883
9 12 41 44 -0.000638855 3.621560013030661
9 12 42 45 -0.000562542 3.499210072780755
9 12 43 46 -0.000514675 3.5031019423371763
9 12 44 47 -0.000439051 3.261324083344331
9 12 45 48 -0.000426874 3.4518993084793883
9 12 47 50 -0.000396236 3.7710891209824977
